time,T_out,RH_out,T_in,RH_in,Q_m3h
2024-05-13 12:00:00+00:00,26.67,10.39,11.07,34.89,131.0
2024-05-13 13:00:00+00:00,23.85,12.56,10.92,35.77,131.0
2024-05-13 14:00:00+00:00,22.36,13.56,10.82,36.07,131.0
2024-05-13 15:00:00+00:00,20.85,14.61,10.72,36.17,131.0
2024-05-13 16:00:00+00:00,19.42,15.91,10.63,36.32,131.0
2024-05-13 17:00:00+00:00,18.33,16.97,10.55,36.45,131.0
2024-05-13 18:00:00+00:00,17.55,17.56,10.49,36.43,131.0
2024-05-13 19:00:00+00:00,16.85,18.08,10.43,36.35,131.0
2024-05-13 20:00:00+00:00,16.38,18.42,10.39,36.27,131.0
2024-05-13 21:00:00+00:00,16.08,19.0,10.35,36.39,131.0
2024-05-13 22:00:00+00:00,15.85,19.66,10.31,36.67,131.0
2024-05-13 23:00:00+00:00,18.19,17.67,10.39,36.88,131.0
2024-05-14 00:00:00+00:00,21.77,13.96,12.7,27.49,860.0
2024-05-14 01:00:00+00:00,23.9,13.13,13.21,27.87,860.0
2024-05-14 02:00:00+00:00,26.67,11.45,13.88,27.18,860.0
2024-05-14 03:00:00+00:00,29.08,9.72,14.47,25.6,860.0
2024-05-14 04:00:00+00:00,30.6,8.88,14.87,24.84,860.0
2024-05-14 05:00:00+00:00,31.56,8.41,15.14,24.39,860.0
2024-05-14 06:00:00+00:00,31.97,8.24,15.29,24.22,860.0
2024-05-14 07:00:00+00:00,31.87,8.46,15.32,24.59,860.0
2024-05-14 08:00:00+00:00,31.31,8.99,15.24,25.33,860.0
2024-05-14 09:00:00+00:00,30.08,10.09,15.01,26.73,860.0
2024-05-14 10:00:00+00:00,28.31,11.73,11.37,36.64,131.0
2024-05-14 11:00:00+00:00,26.68,13.52,11.27,38.63,131.0
2024-05-14 12:00:00+00:00,24.59,16.21,11.15,40.37,131.0
2024-05-14 13:00:00+00:00,22.83,18.51,11.04,41.59,131.0
2024-05-14 14:00:00+00:00,21.67,19.82,10.96,42.13,131.0
2024-05-14 15:00:00+00:00,20.65,21.33,10.88,42.63,131.0
2024-05-14 16:00:00+00:00,20.31,21.9,10.84,42.92,131.0
2024-05-14 17:00:00+00:00,19.59,22.21,10.78,42.72,131.0
2024-05-14 18:00:00+00:00,19.19,22.05,10.74,42.26,131.0
2024-05-14 19:00:00+00:00,18.85,21.91,10.7,41.78,131.0
2024-05-14 20:00:00+00:00,18.18,22.4,10.65,41.45,131.0
2024-05-14 21:00:00+00:00,16.91,23.85,10.57,41.29,131.0
2024-05-14 22:00:00+00:00,16.32,24.48,10.52,41.15,131.0
2024-05-14 23:00:00+00:00,18.09,21.96,10.57,40.85,131.0
2024-05-15 00:00:00+00:00,21.04,18.34,12.68,33.15,860.0
2024-05-15 01:00:00+00:00,23.7,15.98,13.31,32.25,860.0
2024-05-15 02:00:00+00:00,25.54,14.44,13.77,31.45,860.0
2024-05-15 03:00:00+00:00,26.43,13.74,14.01,31.0,860.0
2024-05-15 04:00:00+00:00,26.69,13.54,14.11,30.82,860.0
2024-05-15 05:00:00+00:00,26.95,13.48,14.21,30.9,860.0
2024-05-15 06:00:00+00:00,27.32,13.71,14.33,31.64,860.0
2024-05-15 07:00:00+00:00,27.03,15.22,14.3,34.12,860.0
2024-05-15 08:00:00+00:00,25.86,18.24,14.07,38.18,860.0
2024-05-15 09:00:00+00:00,24.5,22.13,13.79,42.98,860.0
2024-05-15 10:00:00+00:00,23.22,25.83,11.19,50.86,131.0
2024-05-15 11:00:00+00:00,21.97,29.44,11.11,52.44,131.0
2024-05-15 12:00:00+00:00,20.67,33.43,11.02,54.29,131.0
2024-05-15 13:00:00+00:00,19.41,38.3,10.94,56.55,131.0
2024-05-15 14:00:00+00:00,18.61,42.58,10.88,58.9,131.0
2024-05-15 15:00:00+00:00,18.17,44.53,10.83,60.29,131.0
2024-05-15 16:00:00+00:00,18.29,42.14,10.81,59.58,131.0
2024-05-15 17:00:00+00:00,18.63,37.79,10.8,57.22,131.0
2024-05-15 18:00:00+00:00,18.58,35.62,10.77,55.06,131.0
2024-05-15 19:00:00+00:00,17.87,35.7,10.72,53.58,131.0
2024-05-15 20:00:00+00:00,17.54,35.44,10.69,52.53,131.0
2024-05-15 21:00:00+00:00,17.12,35.64,10.65,51.83,131.0
2024-05-15 22:00:00+00:00,16.76,35.99,10.62,51.4,131.0
2024-05-15 23:00:00+00:00,18.52,31.85,10.67,50.67,131.0
2024-05-16 00:00:00+00:00,21.98,25.12,12.97,44.5,860.0
2024-05-16 01:00:00+00:00,24.25,22.7,13.51,44.11,860.0
2024-05-16 02:00:00+00:00,26.14,20.87,13.98,43.71,860.0
2024-05-16 03:00:00+00:00,27.4,18.9,14.31,41.8,860.0
2024-05-16 04:00:00+00:00,28.41,17.25,14.59,39.86,860.0
2024-05-16 05:00:00+00:00,29.16,16.01,14.81,38.22,860.0
2024-05-16 06:00:00+00:00,29.61,15.24,14.96,37.08,860.0
2024-05-16 07:00:00+00:00,29.81,14.67,15.05,36.04,860.0
2024-05-16 08:00:00+00:00,29.76,14.32,15.08,35.16,860.0
2024-05-16 09:00:00+00:00,29.36,14.22,15.04,34.43,860.0
2024-05-16 10:00:00+00:00,28.7,14.4,11.63,42.64,131.0
2024-05-16 11:00:00+00:00,27.53,15.13,11.55,42.66,131.0
2024-05-16 12:00:00+00:00,24.32,18.74,11.38,43.52,131.0
2024-05-16 13:00:00+00:00,22.49,20.65,11.27,43.83,131.0
2024-05-16 14:00:00+00:00,21.67,21.46,11.21,43.86,131.0
2024-05-16 15:00:00+00:00,21.04,21.98,11.16,43.75,131.0
2024-05-16 16:00:00+00:00,20.59,22.38,11.11,43.63,131.0
2024-05-16 17:00:00+00:00,20.18,22.89,11.07,43.62,131.0
2024-05-16 18:00:00+00:00,19.45,24.19,11.01,43.89,131.0
2024-05-16 19:00:00+00:00,18.89,25.9,10.97,44.58,131.0
2024-05-16 20:00:00+00:00,18.24,27.87,10.92,45.45,131.0
2024-05-16 21:00:00+00:00,17.63,29.75,10.87,46.31,131.0
2024-05-16 22:00:00+00:00,17.16,31.26,10.83,47.03,131.0
2024-05-16 23:00:00+00:00,18.59,29.07,10.87,47.32,131.0
2024-05-17 00:00:00+00:00,21.37,24.8,12.98,42.69,860.0
2024-05-17 01:00:00+00:00,24.07,20.78,13.63,40.29,860.0
2024-05-17 02:00:00+00:00,26.32,17.24,14.17,37.03,860.0
2024-05-17 03:00:00+00:00,27.8,15.23,14.55,34.92,860.0
2024-05-17 04:00:00+00:00,28.91,13.91,14.85,33.45,860.0
2024-05-17 05:00:00+00:00,29.68,13.07,15.07,32.45,860.0
2024-05-17 06:00:00+00:00,30.12,12.58,15.22,31.78,860.0
2024-05-17 07:00:00+00:00,30.15,12.49,15.28,31.54,860.0
2024-05-17 08:00:00+00:00,29.85,12.8,15.25,31.81,860.0
2024-05-17 09:00:00+00:00,29.31,13.39,15.17,32.4,860.0
2024-05-17 10:00:00+00:00,28.56,14.12,11.8,41.17,131.0
2024-05-17 11:00:00+00:00,27.44,15.15,11.73,41.93,131.0
2024-05-17 12:00:00+00:00,24.24,19.07,11.56,43.29,131.0
2024-05-17 13:00:00+00:00,22.69,20.76,11.46,43.81,131.0
2024-05-17 14:00:00+00:00,22.49,20.87,11.43,43.89,131.0
2024-05-17 15:00:00+00:00,21.56,22.04,11.36,44.06,131.0
2024-05-17 16:00:00+00:00,20.1,24.11,11.27,44.35,131.0
2024-05-17 17:00:00+00:00,19.11,25.69,11.2,44.61,131.0
2024-05-17 18:00:00+00:00,18.53,26.75,11.15,44.85,131.0
2024-05-17 19:00:00+00:00,18.12,27.56,11.11,45.07,131.0
2024-05-17 20:00:00+00:00,17.85,28.16,11.08,45.27,131.0
2024-05-17 21:00:00+00:00,17.68,28.4,11.05,45.35,131.0
2024-05-17 22:00:00+00:00,17.56,28.48,11.02,45.33,131.0
2024-05-17 23:00:00+00:00,19.44,25.03,11.08,44.83,131.0
2024-05-18 00:00:00+00:00,23.53,19.31,13.62,36.93,860.0
2024-05-18 01:00:00+00:00,26.52,15.85,14.33,34.49,860.0
2024-05-18 02:00:00+00:00,28.35,13.69,14.79,32.3,860.0
2024-05-18 03:00:00+00:00,29.63,12.48,15.13,31.06,860.0
2024-05-18 04:00:00+00:00,30.52,11.8,15.39,30.39,860.0
2024-05-18 05:00:00+00:00,31.18,11.41,15.59,30.08,860.0
2024-05-18 06:00:00+00:00,31.56,11.22,15.73,29.94,860.0
2024-05-18 07:00:00+00:00,31.68,11.16,15.81,29.84,860.0
2024-05-18 08:00:00+00:00,31.43,11.37,15.8,30.0,860.0
2024-05-18 09:00:00+00:00,30.91,11.74,15.73,30.25,860.0
2024-05-18 10:00:00+00:00,30.13,12.4,12.11,39.51,131.0
2024-05-18 11:00:00+00:00,28.91,13.57,12.02,40.63,131.0
2024-05-18 12:00:00+00:00,25.64,17.28,11.85,42.22,131.0
2024-05-18 13:00:00+00:00,23.38,20.67,11.72,43.73,131.0
2024-05-18 14:00:00+00:00,22.37,23.01,11.65,45.1,131.0
2024-05-18 15:00:00+00:00,21.42,25.17,11.58,46.28,131.0
2024-05-18 16:00:00+00:00,20.66,26.64,11.52,47.0,131.0
2024-05-18 17:00:00+00:00,20.33,27.17,11.48,47.3,131.0
2024-05-18 18:00:00+00:00,20.28,27.01,11.45,47.28,131.0
2024-05-18 19:00:00+00:00,19.95,27.28,11.41,47.17,131.0
2024-05-18 20:00:00+00:00,18.73,29.01,11.34,47.12,131.0
2024-05-18 21:00:00+00:00,17.99,29.36,11.28,46.63,131.0
2024-05-18 22:00:00+00:00,18.42,26.84,11.28,45.37,131.0
2024-05-18 23:00:00+00:00,20.62,21.57,11.35,43.39,131.0
2024-05-19 00:00:00+00:00,23.87,16.5,13.87,32.5,860.0
2024-05-19 01:00:00+00:00,26.91,14.57,14.6,32.24,860.0
2024-05-19 02:00:00+00:00,28.93,13.82,15.1,32.84,860.0
2024-05-19 03:00:00+00:00,29.98,12.92,15.39,32.03,860.0
2024-05-19 04:00:00+00:00,30.95,12.01,15.66,30.99,860.0
2024-05-19 05:00:00+00:00,31.75,11.33,15.89,30.18,860.0
2024-05-19 06:00:00+00:00,32.15,10.94,16.04,29.59,860.0
2024-05-19 07:00:00+00:00,32.34,10.65,16.13,29.04,860.0
2024-05-19 08:00:00+00:00,32.2,10.51,16.15,28.53,860.0
2024-05-19 09:00:00+00:00,31.78,10.56,16.1,28.22,860.0
2024-05-19 10:00:00+00:00,31.03,11.14,12.37,37.71,131.0
2024-05-19 11:00:00+00:00,29.62,12.81,12.27,39.52,131.0
2024-05-19 12:00:00+00:00,26.82,16.4,12.12,41.72,131.0
2024-05-19 13:00:00+00:00,24.85,19.45,12.01,43.56,131.0
2024-05-19 14:00:00+00:00,23.32,21.84,11.91,44.82,131.0
2024-05-19 15:00:00+00:00,22.02,23.73,11.83,45.53,131.0
2024-05-19 16:00:00+00:00,20.91,25.07,11.75,45.74,131.0
2024-05-19 17:00:00+00:00,20.29,25.03,11.69,45.27,131.0
2024-05-19 18:00:00+00:00,19.87,24.37,11.65,44.37,131.0
2024-05-19 19:00:00+00:00,19.38,24.18,11.6,43.57,131.0
2024-05-19 20:00:00+00:00,18.81,24.33,11.55,42.96,131.0
2024-05-19 21:00:00+00:00,18.23,24.6,11.5,42.48,131.0
2024-05-19 22:00:00+00:00,17.67,24.9,11.46,42.07,131.0
2024-05-19 23:00:00+00:00,19.41,21.81,11.51,41.34,131.0
2024-05-20 00:00:00+00:00,23.51,16.56,13.96,31.93,860.0
2024-05-20 01:00:00+00:00,26.43,13.96,14.65,30.41,860.0
2024-05-20 02:00:00+00:00,29.01,11.54,15.28,28.16,860.0
2024-05-20 03:00:00+00:00,31.09,9.21,15.8,24.95,860.0
2024-05-20 04:00:00+00:00,32.54,7.94,16.19,23.06,860.0
2024-05-20 05:00:00+00:00,33.64,7.23,16.49,22.03,860.0
2024-05-20 06:00:00+00:00,34.39,6.92,16.72,21.66,860.0
2024-05-20 07:00:00+00:00,34.75,6.97,16.86,21.93,860.0
2024-05-20 08:00:00+00:00,34.67,7.33,16.9,22.7,860.0
2024-05-20 09:00:00+00:00,34.26,8.01,16.86,24.0,860.0
2024-05-20 10:00:00+00:00,33.4,9.17,12.72,34.95,131.0
2024-05-20 11:00:00+00:00,31.76,10.85,12.62,37.56,131.0
2024-05-20 12:00:00+00:00,28.92,12.97,12.47,39.07,131.0
2024-05-20 13:00:00+00:00,26.29,14.51,12.32,39.4,131.0
2024-05-20 14:00:00+00:00,24.84,15.06,12.23,39.07,131.0
2024-05-20 15:00:00+00:00,23.5,15.9,12.14,38.8,131.0
2024-05-20 16:00:00+00:00,22.42,16.58,12.06,38.56,131.0
2024-05-20 17:00:00+00:00,21.82,16.58,12.01,38.12,131.0
2024-05-20 18:00:00+00:00,21.35,16.43,11.96,37.61,131.0
2024-05-20 19:00:00+00:00,20.85,16.09,11.91,36.95,131.0
2024-05-20 20:00:00+00:00,20.26,15.46,11.86,36.04,131.0
2024-05-20 21:00:00+00:00,19.62,14.64,11.81,34.92,131.0
2024-05-20 22:00:00+00:00,19.94,12.87,11.8,33.57,131.0
2024-05-20 23:00:00+00:00,23.28,10.17,11.92,32.49,131.0
2024-05-21 00:00:00+00:00,26.89,9.22,14.92,22.11,860.0
2024-05-21 01:00:00+00:00,30.75,8.33,15.85,22.66,860.0
2024-05-21 02:00:00+00:00,34.04,6.55,16.65,20.58,860.0
2024-05-21 03:00:00+00:00,35.91,5.34,17.14,18.48,860.0
2024-05-21 04:00:00+00:00,37.1,4.94,17.48,17.89,860.0
2024-05-21 05:00:00+00:00,37.75,4.93,17.7,18.08,860.0
2024-05-21 06:00:00+00:00,37.89,5.21,17.8,18.85,860.0
2024-05-21 07:00:00+00:00,37.68,5.64,17.82,19.85,860.0
2024-05-21 08:00:00+00:00,37.16,6.15,17.76,20.88,860.0
2024-05-21 09:00:00+00:00,36.46,6.63,17.66,21.67,860.0
2024-05-21 10:00:00+00:00,35.54,7.03,13.18,32.17,131.0
2024-05-21 11:00:00+00:00,33.84,7.92,13.07,34.0,131.0
2024-05-21 12:00:00+00:00,29.52,10.77,12.85,35.79,131.0
2024-05-21 13:00:00+00:00,27.27,12.76,12.71,37.04,131.0
2024-05-21 14:00:00+00:00,27.92,12.97,12.7,37.96,131.0
2024-05-21 15:00:00+00:00,24.67,16.8,12.53,39.62,131.0
2024-05-21 16:00:00+00:00,23.63,19.26,12.45,41.28,131.0
2024-05-21 17:00:00+00:00,23.39,21.03,12.41,42.96,131.0
2024-05-21 18:00:00+00:00,22.56,25.49,12.34,46.02,131.0
2024-05-21 19:00:00+00:00,20.83,36.84,12.23,52.71,131.0
2024-05-21 20:00:00+00:00,18.92,49.4,12.12,59.95,131.0
2024-05-21 21:00:00+00:00,17.77,55.19,12.04,63.92,131.0
2024-05-21 22:00:00+00:00,17.59,56.29,12.01,65.63,131.0
2024-05-21 23:00:00+00:00,18.01,55.42,12.0,66.48,131.0
2024-05-22 00:00:00+00:00,18.75,53.12,13.31,72.3,860.0
2024-05-22 01:00:00+00:00,20.35,47.22,13.68,69.32,860.0
2024-05-22 02:00:00+00:00,22.57,39.62,14.19,64.35,860.0
2024-05-22 03:00:00+00:00,24.83,32.54,14.73,58.56,860.0
2024-05-22 04:00:00+00:00,26.78,27.47,15.2,53.89,860.0
2024-05-22 05:00:00+00:00,28.3,24.12,15.58,50.53,860.0
2024-05-22 06:00:00+00:00,29.3,22.22,15.85,48.52,860.0
2024-05-22 07:00:00+00:00,29.86,21.1,16.02,47.14,860.0
2024-05-22 08:00:00+00:00,29.93,20.76,16.07,46.46,860.0
2024-05-22 09:00:00+00:00,29.39,21.28,15.99,46.52,860.0
2024-05-22 10:00:00+00:00,27.98,23.35,12.76,54.36,131.0
2024-05-22 11:00:00+00:00,26.17,26.81,12.65,54.67,131.0
2024-05-22 12:00:00+00:00,24.42,30.41,12.55,55.61,131.0
2024-05-22 13:00:00+00:00,22.78,34.16,12.45,56.67,131.0
2024-05-22 14:00:00+00:00,21.75,36.84,12.38,57.55,131.0
2024-05-22 15:00:00+00:00,21.19,38.49,12.32,58.21,131.0
2024-05-22 16:00:00+00:00,21.12,38.91,12.29,58.63,131.0
2024-05-22 17:00:00+00:00,21.2,38.79,12.27,58.84,131.0
2024-05-22 18:00:00+00:00,20.65,40.15,12.23,59.1,131.0
2024-05-22 19:00:00+00:00,19.92,41.98,12.17,59.36,131.0
2024-05-22 20:00:00+00:00,19.26,43.85,12.12,59.67,131.0
2024-05-22 21:00:00+00:00,18.75,45.22,12.08,59.87,131.0
2024-05-22 22:00:00+00:00,18.36,46.17,12.04,59.95,131.0
2024-05-22 23:00:00+00:00,18.85,44.62,12.04,59.78,131.0
2024-05-23 00:00:00+00:00,19.94,41.66,13.59,60.74,860.0
2024-05-23 01:00:00+00:00,20.97,39.32,13.84,60.03,860.0
2024-05-23 02:00:00+00:00,22.47,35.45,14.2,57.85,860.0
2024-05-23 03:00:00+00:00,24.16,31.48,14.61,55.27,1290.0
2024-05-23 04:00:00+00:00,24.9,30.28,14.81,54.76,1290.0
2024-05-23 05:00:00+00:00,24.86,30.51,14.83,54.97,1290.0
2024-05-23 06:00:00+00:00,25.49,29.61,15.0,54.68,1290.0
2024-05-23 07:00:00+00:00,26.42,28.12,15.24,53.91,1290.0
2024-05-23 08:00:00+00:00,26.88,27.31,15.38,53.29,1290.0
2024-05-23 09:00:00+00:00,26.92,27.19,15.42,53.09,860.0
2024-05-23 10:00:00+00:00,26.15,28.64,12.67,59.05,131.0
2024-05-23 11:00:00+00:00,25.04,31.21,12.59,58.49,131.0
2024-05-23 12:00:00+00:00,23.67,34.88,12.51,59.3,131.0
2024-05-23 13:00:00+00:00,21.94,40.11,12.41,60.87,131.0
2024-05-23 14:00:00+00:00,20.84,43.94,12.34,62.29,131.0
2024-05-23 15:00:00+00:00,19.67,47.57,12.27,63.27,131.0
2024-05-23 16:00:00+00:00,18.96,49.4,12.22,63.61,131.0
2024-05-23 17:00:00+00:00,18.78,49.39,12.19,63.45,131.0
2024-05-23 18:00:00+00:00,18.42,49.81,12.15,63.13,131.0
2024-05-23 19:00:00+00:00,17.78,51.13,12.1,62.82,131.0
2024-05-23 20:00:00+00:00,17.33,51.86,12.06,62.43,131.0
2024-05-23 21:00:00+00:00,16.91,52.58,12.03,62.07,131.0
2024-05-23 22:00:00+00:00,16.35,53.64,11.98,61.67,131.0
2024-05-23 23:00:00+00:00,18.22,46.65,12.05,60.51,131.0
2024-05-24 00:00:00+00:00,22.09,32.48,14.11,52.73,860.0
2024-05-24 01:00:00+00:00,24.69,21.49,14.73,40.4,860.0
2024-05-24 02:00:00+00:00,26.91,16.55,15.27,34.73,860.0
2024-05-24 03:00:00+00:00,28.65,14.51,15.71,32.79,860.0
2024-05-24 04:00:00+00:00,29.94,13.78,16.05,32.63,860.0
2024-05-24 05:00:00+00:00,30.9,13.72,16.32,33.42,860.0
2024-05-24 06:00:00+00:00,31.53,13.78,16.51,34.14,860.0
2024-05-24 07:00:00+00:00,31.81,13.84,16.63,34.49,860.0
2024-05-24 08:00:00+00:00,31.72,13.91,16.66,34.46,860.0
2024-05-24 09:00:00+00:00,31.2,14.16,16.58,34.34,860.0
2024-05-24 10:00:00+00:00,30.3,14.72,13.1,42.89,131.0
2024-05-24 11:00:00+00:00,29.07,15.67,13.02,43.17,131.0
2024-05-24 12:00:00+00:00,25.97,19.11,12.86,44.01,131.0
2024-05-24 13:00:00+00:00,23.98,21.7,12.74,44.68,131.0
2024-05-24 14:00:00+00:00,23.68,22.29,12.7,45.05,131.0
2024-05-24 15:00:00+00:00,23.31,22.66,12.66,45.16,131.0
2024-05-24 16:00:00+00:00,22.42,23.71,12.6,45.23,131.0
2024-05-24 17:00:00+00:00,20.5,26.66,12.49,45.56,131.0
2024-05-24 18:00:00+00:00,19.56,28.25,12.43,45.79,131.0
2024-05-24 19:00:00+00:00,19.38,28.44,12.4,45.81,131.0
2024-05-24 20:00:00+00:00,19.47,28.11,12.38,45.71,131.0
2024-05-24 21:00:00+00:00,19.29,28.31,12.35,45.67,131.0
2024-05-24 22:00:00+00:00,19.2,28.47,12.33,45.67,131.0
2024-05-24 23:00:00+00:00,20.74,25.61,12.38,45.25,131.0
2024-05-25 00:00:00+00:00,23.67,20.35,14.65,36.84,860.0
2024-05-25 01:00:00+00:00,25.51,18.31,15.1,35.78,860.0
2024-05-25 02:00:00+00:00,27.48,16.92,15.58,35.66,860.0
2024-05-25 03:00:00+00:00,29.1,15.89,15.99,35.58,860.0
2024-05-25 04:00:00+00:00,30.19,15.35,16.29,35.71,860.0
2024-05-25 05:00:00+00:00,30.9,15.03,16.49,35.81,860.0
2024-05-25 06:00:00+00:00,30.94,15.2,16.55,36.12,860.0
2024-05-25 07:00:00+00:00,30.97,15.34,16.6,36.35,860.0
2024-05-25 08:00:00+00:00,30.91,15.39,16.63,36.31,860.0
2024-05-25 09:00:00+00:00,30.63,15.52,16.61,36.16,860.0
2024-05-25 10:00:00+00:00,29.96,16.0,13.27,44.39,131.0
2024-05-25 11:00:00+00:00,28.89,16.95,13.2,44.59,131.0
2024-05-25 12:00:00+00:00,26.62,19.41,13.07,45.07,131.0
2024-05-25 13:00:00+00:00,24.48,22.09,12.95,45.59,131.0
2024-05-25 14:00:00+00:00,23.4,23.72,12.88,46.0,131.0
2024-05-25 15:00:00+00:00,22.29,25.56,12.8,46.44,131.0
2024-05-25 16:00:00+00:00,21.73,26.69,12.75,46.83,131.0
2024-05-25 17:00:00+00:00,21.5,27.26,12.72,47.14,131.0
2024-05-25 18:00:00+00:00,20.77,28.5,12.66,47.39,131.0
2024-05-25 19:00:00+00:00,19.75,30.17,12.6,47.55,131.0
2024-05-25 20:00:00+00:00,18.73,31.84,12.53,47.61,131.0
2024-05-25 21:00:00+00:00,17.96,33.1,12.48,47.58,131.0
2024-05-25 22:00:00+00:00,17.65,33.57,12.44,47.52,131.0
2024-05-25 23:00:00+00:00,20.48,28.04,12.55,46.93,131.0
2024-05-26 00:00:00+00:00,23.18,23.36,14.68,40.41,860.0
2024-05-26 01:00:00+00:00,25.5,20.37,15.24,38.88,860.0
2024-05-26 02:00:00+00:00,27.73,17.94,15.78,37.54,860.0
2024-05-26 03:00:00+00:00,28.96,16.33,16.1,36.01,860.0
2024-05-26 04:00:00+00:00,29.94,14.84,16.37,34.2,860.0
2024-05-26 05:00:00+00:00,30.69,13.66,16.59,32.59,860.0
2024-05-26 06:00:00+00:00,31.18,12.84,16.74,31.34,860.0
2024-05-26 07:00:00+00:00,31.38,12.31,16.83,30.37,860.0
2024-05-26 08:00:00+00:00,31.21,12.13,16.84,29.78,860.0
2024-05-26 09:00:00+00:00,30.48,12.4,16.72,29.59,860.0
2024-05-26 10:00:00+00:00,29.82,12.61,13.44,37.94,131.0
2024-05-26 11:00:00+00:00,29.21,12.99,13.38,38.67,131.0
2024-05-26 12:00:00+00:00,26.91,15.53,13.26,39.81,131.0
2024-05-26 13:00:00+00:00,24.61,19.2,13.13,41.52,131.0
2024-05-26 14:00:00+00:00,24.22,23.58,13.09,44.94,131.0
2024-05-26 15:00:00+00:00,23.66,28.09,13.04,48.85,131.0
2024-05-26 16:00:00+00:00,22.8,30.9,12.97,51.31,131.0
2024-05-26 17:00:00+00:00,21.89,32.66,12.91,52.37,131.0
2024-05-26 18:00:00+00:00,21.85,32.24,12.89,52.43,131.0
2024-05-26 19:00:00+00:00,22.3,30.69,12.88,51.94,131.0
2024-05-26 20:00:00+00:00,21.24,31.51,12.82,51.28,131.0
2024-05-26 21:00:00+00:00,21.14,30.69,12.79,50.41,131.0
2024-05-26 22:00:00+00:00,19.94,35.32,12.72,51.64,131.0
2024-05-26 23:00:00+00:00,19.34,39.51,12.68,53.75,131.0
2024-05-27 00:00:00+00:00,19.4,40.61,13.97,56.54,860.0
2024-05-27 01:00:00+00:00,19.32,43.17,13.96,59.57,860.0
2024-05-27 02:00:00+00:00,18.86,48.49,13.86,64.93,860.0
2024-05-27 03:00:00+00:00,18.83,52.27,13.86,69.42,860.0
2024-05-27 04:00:00+00:00,19.24,53.33,13.96,71.87,860.0
2024-05-27 05:00:00+00:00,20.26,50.56,14.2,71.7,1290.0
2024-05-27 06:00:00+00:00,21.56,45.25,14.51,68.06,1290.0
2024-05-27 07:00:00+00:00,22.33,40.89,14.7,63.77,1290.0
2024-05-27 08:00:00+00:00,22.07,39.73,14.66,61.37,1290.0
2024-05-27 09:00:00+00:00,21.66,39.86,14.58,60.5,1290.0
2024-05-27 10:00:00+00:00,20.73,42.68,12.87,62.73,131.0
2024-05-27 11:00:00+00:00,19.45,47.55,12.79,62.23,131.0
2024-05-27 12:00:00+00:00,18.2,53.28,12.72,63.29,131.0
2024-05-27 13:00:00+00:00,16.9,60.28,12.64,65.15,131.0
2024-05-27 14:00:00+00:00,15.48,66.94,12.56,66.59,131.0
2024-05-27 15:00:00+00:00,14.13,71.85,12.48,66.96,131.0
2024-05-27 16:00:00+00:00,12.87,75.44,12.4,66.43,131.0
2024-05-27 17:00:00+00:00,12.05,76.3,12.35,65.22,131.0
2024-05-27 18:00:00+00:00,11.69,75.1,12.31,63.78,131.0
2024-05-27 19:00:00+00:00,11.48,73.06,12.28,62.24,131.0
2024-05-27 20:00:00+00:00,11.32,71.22,12.26,60.82,131.0
2024-05-27 21:00:00+00:00,11.29,69.25,12.24,59.6,131.0
2024-05-27 22:00:00+00:00,11.32,67.04,12.22,58.45,131.0
2024-05-27 23:00:00+00:00,11.77,62.61,12.23,57.07,131.0
2024-05-28 00:00:00+00:00,12.99,54.25,12.41,57.16,860.0
2024-05-28 01:00:00+00:00,14.78,44.89,12.81,52.05,860.0
2024-05-28 02:00:00+00:00,16.5,38.14,13.2,48.25,860.0
2024-05-28 03:00:00+00:00,17.33,35.51,13.39,46.76,860.0
2024-05-28 04:00:00+00:00,16.97,36.82,13.32,47.55,860.0
2024-05-28 05:00:00+00:00,16.18,39.89,13.15,49.44,860.0
2024-05-28 06:00:00+00:00,15.83,42.14,13.07,51.16,860.0
2024-05-28 07:00:00+00:00,16.37,41.35,13.2,51.39,860.0
2024-05-28 08:00:00+00:00,17.13,38.45,13.38,49.66,860.0
2024-05-28 09:00:00+00:00,17.18,35.93,13.4,46.9,860.0
2024-05-28 10:00:00+00:00,16.95,35.96,12.49,48.66,131.0
2024-05-28 11:00:00+00:00,16.78,37.32,12.47,48.85,131.0
2024-05-28 12:00:00+00:00,16.15,39.67,12.43,49.42,131.0
2024-05-28 13:00:00+00:00,14.93,42.69,12.37,49.76,131.0
2024-05-28 14:00:00+00:00,14.37,43.15,12.33,49.48,131.0
2024-05-28 15:00:00+00:00,13.82,42.2,12.3,48.45,131.0
2024-05-28 16:00:00+00:00,13.07,41.04,12.25,46.93,131.0
2024-05-28 17:00:00+00:00,12.38,40.43,12.21,45.55,131.0
